C_target,C_matched,N,L,D_row,D_c6n,run
1.783430876931913e+18,1.785146407e+18,25165824,2.592628002166748,11639193600,11822557495.69999,run-tensorboard_gpt_25.1M_1024l_3e18flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.8896523396912115e+18,1.886499423e+18,13192320,2.59606671333313,23750246400,23833303808.579536,run-gpt_10M_1024l_3e18flops_all0.19ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.0022003718155845e+18,1.982445234e+18,65728000,2.5836949348449707,4875878400,5026891720.423564,run-gpt_49M_1024l_6e18flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.1214517849106276e+18,2.1235273e+18,47775744,2.5811800956726074,7235174400,7407968710.370406,run-gpt_47M_1024l_3e18flops_all0.05ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.2478058335487299e+18,2.237383497e+18,25165824,2.586279392242432,14627635200,14817605396.111807,run-tensorboard_gpt_25.1M_1024l_3e18flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.381685551976161e+18,2.394615891e+18,47775744,2.5798022747039795,8178892800,8353666841.902033,run-gpt_47M_1024l_3e18flops_all0.05ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.523539170434766e+18,2.540007956e+18,65728000,2.575575351715088,6291456000,6440705016.63421,run-gpt_49M_1024l_6e18flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.6738416158399437e+18,2.665704483e+18,47775744,2.5748772621154785,9122611200,9299364976.92218,run-gpt_47M_1024l_3e18flops_all0.05ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.83309610183933e+18,2.84643021e+18,47775744,2.5819451808929443,9751756800,9929830396.780424,run-gpt_47M_1024l_1e19flops_all0.17ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.001835813575592e+18,2.981974506e+18,47775744,2.568400859832764,10223616000,10402679464.290499,run-gpt_47M_1024l_1e19flops_all0.17ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.1806256927941187e+18,3.159522092e+18,65728000,2.558417797088623,7864320000,8011608680.217462,run-gpt_49M_1024l_6e18flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.3700643292719247e+18,3.388607393e+18,47775744,2.561132431030273,11639193600,11821226663.3322,run-gpt_47M_1024l_1e19flops_all0.17ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.57078596490047e+18,3.585785409e+18,33690624,2.564687728881836,17616076800,17738789922.679974,run-gpt_25M_1024l_6e18flops_all0.15ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.7834626171319327e+18,3.773183906e+18,84934656,2.5533089637756348,7235174400,7404091732.982745,run-gpt_85M_1024l_1e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.008806328898465e+18,4.026841882e+18,65728000,2.5428242683410645,10066329600,10210873808.219734,run-gpt_49M_1024l_6e18flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.2475715525368945e+18,4.274647537e+18,65728000,2.5470447540283203,10695475200,10839235275.174456,run-gpt_49M_1024l_6e18flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.500557675700506e+18,4.522453191e+18,65728000,2.5405192375183105,11324620800,11467596739.593475,run-gpt_49M_1024l_6e18flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.768611697714475e+18,4.736550009e+18,84934656,2.542222499847412,9122611200,9294498131.598955,run-gpt_85M_1024l_1e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
5.05263106533568e+18,5.060320374e+18,47775744,2.541952133178711,17458790400,17653031818.824215,run-gpt_47M_1024l_1e19flops_all0.17ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
5.353566677410719e+18,5.31856449e+18,106168320,2.5374767780303955,8178892800,8349264780.680339,run-tensorboard_gpt_106M_1024l_1e19flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
5.672426068491989e+18,5.699530049e+18,65728000,2.5285873413085938,14313062400,14452313699.387373,run-gpt_49M_1024l_1e19flops_all0.13ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
6.010276782070388e+18,6.021038148e+18,84934656,2.527024030685425,11639193600,11815039999.691057,run-gpt_85M_1024l_1e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
6.368249944718586e+18,6.380995599e+18,65728000,2.512730598449707,16043212800,16180307730.343233,run-gpt_49M_1024l_1e19flops_all0.13ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
6.747544053110687e+18,6.732033355e+18,47775744,2.5253219604492188,23278387200,23484836974.31623,run-gpt_47M_1024l_1e19flops_all0.17ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
7.149428986597591e+18,7.104782253e+18,127699968,2.5184006690979004,9122611200,9272753893.72063,run-gpt_130M_1024l_1e19flops_all0.07ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
7.57525025877192e+18,7.526270506e+18,106168320,2.513432025909424,11639193600,11814997333.16555,run-tensorboard_gpt_106M_1024l_1e19flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
8.026433522257174e+18,8.028050864e+18,84934656,2.511120557785034,15571353600,15753386666.254742,run-gpt_85M_1024l_1e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
8.504489341802669e+18,8.509733916e+18,84934656,2.509235620498657,16515072000,16698589866.543993,run-gpt_85M_1024l_1e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.011018251665037e+18,8.982954969e+18,65728000,2.5042762756347656,22649241600,22778103114.350048,run-gpt_49M_1024l_1e19flops_all0.13ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.547716114208066e+18,9.540517691e+18,65728000,2.5047402381896973,24064819200,24191916410.560696,run-gpt_49M_1024l_1e19flops_all0.13ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.011637979766207e+19,1.0016629791e+19,106168320,2.5026392936706543,15571353600,15724448672.636057,run-tensorboard_gpt_106M_1024l_1e19flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.0718913192051263e+19,1.0207934275e+19,84934656,2.494500637054444,19975372800,20030956258.499084,run-gpt_85M_1024l_1e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.1357333583431074e+19,1.1339580895e+19,106168320,2.4964914321899414,17616076800,17801262647.526745,run-tensorboard_gpt_106M_1024l_3e19flops_all0.24ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.2033778407775906e+19,1.2041967579e+19,170233344,2.491950511932373,11639193600,11789667930.743345,run-gpt_170M_1024l_3e19flops_all0.15ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.2750512407130128e+19,1.2764524047e+19,127699968,2.49005389213562,16515072000,16659523943.655178,run-gpt_130M_1024l_3e19flops_all0.2ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.3509935211980251e+19,1.3545213599e+19,154448288,2.478368043899536,14470348800,14616773219.482584,run-gpt_154M_1024l_3e19flops_all0.16ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.4314589375234814e+19,1.441904254e+19,231211008,2.4807863235473637,10223616000,10393855281.607815,run-tensorboard_gpt_230M_1024l_3e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.516716888470924e+19,1.5147335638e+19,154448288,2.476133346557617,16200499200,16345638869.539732,run-gpt_154M_1024l_3e19flops_all0.16ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.6070528182616383e+19,1.6015865078e+19,127699968,2.4717648029327397,20761804800,20902987589.88987,run-gpt_130M_1024l_3e19flops_all0.2ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.7027691722258979e+19,1.7040752592e+19,154448288,2.464977264404297,18245222400,18388843727.422863,run-gpt_154M_1024l_3e19flops_all0.16ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.8041864093920754e+19,1.7982671586e+19,170233344,2.458781719207764,17458790400,17605904111.241566,run-gpt_170M_1024l_3e19flops_all0.15ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.9116440753857036e+19,1.910658856e+19,170233344,2.460805892944336,18559795200,18706273118.071785,run-gpt_170M_1024l_3e19flops_all0.15ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.0255019392306663e+19,2.031774176e+19,231211008,2.4472436904907227,14470348800,14645886987.06479,run-tensorboard_gpt_230M_1024l_3e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.1461411978584015e+19,2.1410176334e+19,154448288,2.4553475379943848,22963814400,23103931863.157547,run-gpt_154M_1024l_3e19flops_all0.16ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.2739657523579322e+19,2.2720915517e+19,231211008,2.444769859313965,16200499200,16378196200.906374,run-tensorboard_gpt_230M_1024l_3e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.4094035602395267e+19,2.4083935159e+19,170233344,2.441457748413086,23435673600,23579335862.465736,run-gpt_170M_1024l_3e19flops_all0.15ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.5529080682395165e+19,2.5561029957e+19,231211008,2.4358716011047363,18245222400,18425470726.289986,run-tensorboard_gpt_230M_1024l_3e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.7049597304631312e+19,2.7094508592e+19,127699968,2.4436919689178467,35232153600,35362197052.3908,run-gpt_130M_1024l_3e19flops_all0.2ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.866067616948256e+19,2.8619614738e+19,231211008,2.4397358894348145,20447232000,20630227907.084194,run-tensorboard_gpt_230M_1024l_3e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.0367711180354605e+19,3.0345758301e+19,170233344,2.432705402374268,29569843200,29709963187.353,run-gpt_170M_bsz0.5M_lr5.0_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
