obj,dir,run,N_dir,N_file,budget_label,C_final,L_last,L_last5,L_last5_sd,span_last5,n,bad_axis,dir_vs_file,budget,C_over_budget,used
MLM,470M_flops,run-mlm_470M_1024l_3e20flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,472435184,470000000.0,3e+20,3.00363155885e+20,2.0540900230407715,2.0557140827178957,0.006494179193544183,0.005826548881614818,674,False,0.0051678661005296524,3e+20,1.0012105196166667,True
MLM,550M_flops,run-mlm_550M_1024l_3e20flops_all0.45ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,550502400,550000000.0,3e+20,3.00174990331e+20,2.063246726989746,2.0552255630493166,0.009427326207791468,0.0056990420758024725,579,False,0.0009130375997392325,3e+20,1.0005833011033334,True
MLM,680M_flops,run-mlm_500M_1024l_3e20flops_all0.37ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,680205312,500000000.0,3e+20,2.99883572117e+20,2.0763275623321533,2.0755619525909426,0.008408973146220983,0.007061844638737911,468,False,0.3077865835882132,3e+20,0.9996119070566668,True
MLM,880M_flops,run-mlm_880M_1024l_3e20flops_all0.28ep_fix-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,886308864,880000000.0,3e+20,3.00098849799e+20,2.109191417694092,2.1074636459350584,0.007108915481423441,0.009983825089655559,359,False,0.007143587350375217,3e+20,1.00032949933,True
MLM,1.2B_flops,run-mlm_1b_1024l_3e20flops_all0.21ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1208881136,1000000000.0,3e+20,3.00220070234e+20,2.118471384048462,2.119354772567749,0.002710886970561597,0.027404893369011755,132,False,0.1896952508357182,3e+20,1.0007335674466666,True
MLM,1.5B_flops,run-mlm_1.5b_1024l_3e20flops_all0.16ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1528823808,1500000000.0,3e+20,3.00110193689e+20,2.1181540489196777,2.1172201156616213,0.006379889323984364,0.03799903799941472,104,False,0.019033578712934075,3e+20,1.0003673122966668,True
MLM,1.7B_flops,run-mlm_1.7b_1024l_3e20flops_all0.14ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1784851968,1700000000.0,3e+20,2.99795695592e+20,2.155925035476685,2.162393569946289,0.005131809836639689,0.03378024118058835,90,False,0.048707229638021765,3e+20,0.9993189853066666,True
MLM,2.4B_flops,run-mlm_2.4b_1024l_3e20flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,2359296000,2400000000.0,3e+20,3.00210283463e+20,2.156769275665283,2.1589776515960692,0.004433102460983595,0.05030419943579737,68,False,0.017105467902939063,3e+20,1.0007009448766666,True
MLM,2.8B_flops,run-mlm_3b_1024l_3e20flops_all0.09ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,2834283904,3000000000.0,3e+20,2.99253867564e+20,2.1742684841156006,2.179942989349365,0.0073457561742872775,0.0705433746432207,56,False,0.05682297457657763,3e+20,0.99751289188,True
MLM,880M_flops,run-mlm_880M_1024l_6e20flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,886308864,880000000.0,6e+20,5.85300718376e+20,2.0161290168762207,2.032646322250366,0.010796435154503072,0.004804392587800616,700,False,0.007143587350375217,,,False
MLM,880M_flops,run-mlm_880M_1024l_1e21flops_all0.28ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,886308864,880000000.0,1e+21,1.000332289018e+21,1.979753017425537,1.989599871635437,0.0074562317529053655,0.003572414600860412,1000,False,0.007143587350375217,1e+21,1.000332289018,True
MLM,1.2B_flops,run-mlm_1b_1024l_1e21flops_all0.69ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1208881136,1000000000.0,1e+21,1.00073610211e+21,1.9749616384506223,1.9755420207977292,0.006194683560147939,0.008411406687789067,439,False,0.1896952508357182,1e+21,1.00073610211,True
MLM,1.5B_flops,run-mlm_1.5b_1024l_1e21flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1528823808,1500000000.0,1e+21,1.000367312297e+21,1.9890403747558596,1.9882847070693974,0.004902563713286085,0.010101010100777847,347,False,0.019033578712934075,1e+21,1.000367312297,True
MLM,1.7B_flops,run-mlm_1.7b_1024l_1e21flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1784851968,1700000000.0,1e+21,8.57197860589e+20,2.008419752120972,2.000039982795715,0.006282221381959078,0.013168973763237718,297,False,0.048707229638021765,1e+21,0.857197860589,False
MLM,2.4B_flops,run-mlm_2.4b_1024l_1e21flops_all0.35ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,2359296000,2400000000.0,1e+21,9.99795131587e+20,2.0064284801483154,2.002780246734619,0.005003415478704685,0.015283161787100968,225,False,0.017105467902939063,1e+21,0.9997951315870001,True
MLM,2.8B_flops,run-mlm_3b_1024l_1e21flops_all0.3ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,2834283904,3000000000.0,1e+21,9.99818867825e+20,2.026927947998047,2.021227312088013,0.006728176480906356,0.020971538626404596,187,False,0.05682297457657763,1e+21,0.9998188678250001,True
MLM,3.4B_flops,run-mlm_3.4b_1024l_1e21flops_all0.25ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,3425697792,3400000000.0,1e+21,1.001365243934e+21,2.041014671325684,2.0408459663391114,0.00589928786358774,0.02461081325449356,154,False,0.007529754231449573,1e+21,1.001365243934,True
MLM,4B_flops,run-mlm_4b_1024l_1e21flops_all0.2ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,4076863488,4000000000.0,1e+21,1.000845631133e+21,2.057302713394165,2.059921216964722,0.005732358291006217,0.02320215356958898,131,False,0.019033578712934075,1e+21,1.000845631133,True
MLM,5B_flops,run-mlm_5b_1024l_1e21flops_all0.17ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,4917322640,5000000000.0,1e+21,1.003021591331e+21,2.103798151016236,2.1111666202545165,0.005373637210433583,0.028497409326024573,109,False,0.01667370891072705,1e+21,1.003021591331,True
MLM,7B_flops,run-mlm_7b_1024l_1e21flops_all0.11ep_lr1.2-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,7247758312,7000000000.0,1e+21,1.000419374676e+21,2.148233413696289,2.148212432861328,0.004044637813471331,0.04258229233194995,74,False,0.03478207365477842,1e+21,1.000419374676,True
MLM,85M_flops,run-mlm_85M_all1ep_noreg_tk200b_cl1024_bsz0.5m_scratch-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,84934656,85000000.0,,1.3166003417e+19,2.281765937805176,2.2808321475982667,0.004632843233348081,0.024390243935784213,139,False,0.0007690485832456438,,,False
MLM,85M_flops,run-mlm_85M_all0.75ep_noreg_tk150b_cl1024_bsz0.5m_scratch-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,84934656,85000000.0,,7.6561380278e+19,2.164946794509888,2.158428955078125,0.005284017604142364,0.0038517731515446377,954,False,0.0007690485832456438,,,False
MLM,154M_flops,run-mlm_154M_all1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,154448288,154000000.0,,1.85199967258e+20,2.1064510345458984,2.110846757888794,0.0036346840678538714,0.0043751916914284,1000,False,0.002906732396164563,,,False
MLM,170M_flops,run-mlm_170M_all0.25ep_noreg_tk200b_cl1024_bsz0.5m_scratch-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,170233344,170000000.0,,5.1040280986e+19,2.1687171459198,2.1716590881347657,0.010302236285964102,0.012236937296080209,318,False,0.0013716705943202176,,,False
MLM,1.2B_flops,run-mlm_1b_all1ep_noreg_tk200b_cl1024_bsz1m_scratch-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1208881136,1000000000.0,,1.198522368e+21,1.934175,1.9328092000000001,0.00463472687436917,0.006299212598425197,635,True,0.1896952508357182,,,False
MLM,1.2B_flops,run-mlm_1b_all0.75ep_noreg_tk200b_cl1024_bsz1m_scratch-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1208881136,1000000000.0,,1.087755971514e+21,1.9651793241500852,1.9646533012390137,0.001398841110913089,0.008046081467903277,477,False,0.1896952508357182,1e+21,1.087755971514,True
MLM,2.8B_flops,run-mlm_3b_all1ep_noreg_tk200b_cl1024_bsz1m_scratch-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,2834283904,3000000000.0,,3.400732076738e+21,1.877838373184204,1.874592399597168,0.002186273926145365,0.005945452829496044,636,False,0.05682297457657763,,,False
